"gene","Subject 1 - CSU v3","Subject 1 - CSU v6","Subject 2 - CSU v3","Subject 2 - CSU v6","Subject 3 - CSU v3","Subject 3 - CSU v6","Subject 4 - CSU v3","Subject 4 - CSU v6","Subject 1 - non-CSU","Subject 2 - non-CSU","Subject 3 - non-CSU","Subject 4 - non-CSU","Subject 5 - non CSU","Subject 6 - non CSU","Subject 5 - CSU v3","Subject 5 - CSU v6","Subject 6 - CSU v3","Subject 6 - CSU v6","Subject 7 - CSU v3","Subject 7 - CSU v6","Subject 8 - CSU v3"
"ENSG00000006788",4.089166,3.969842,4.120234,4.128865,4.120268,4.196912,4.119428,4.250851,4.365963,4.25572,4.04479,4.116188,5.075223,5.312633,4.928747,5.175504,5.33197,5.524729,5.365891,5.505796,5.503133
"ENSG00000006831",9.931983,9.65985,9.985871,9.615191,9.530023,9.818641,9.51818,9.559519,10.48392,9.735587,9.868149,10.59316,9.743298,9.998758,9.75592,9.698545,9.536988,9.590329,9.755599,9.773945,9.865823
"ENSG00000006837",5.200929,5.274145,5.13685,4.981743,5.785718,5.844716,5.629518,5.975652,5.311713,6.053046,5.89007,5.599526,6.687955,7.233417,6.631968,7.040337,7.343878,6.901502,7.016249,7.382607,6.945517
"ENSG00000007001",3.364281,3.5303,3.232934,3.630959,4.231898,3.517213,3.821848,4.71172,3.717771,3.537037,3.577013,3.491251,4.546723,5.329826,4.29247,4.627282,4.520251,4.57528,4.692673,4.932024,4.620613
"ENSG00000007047",10.82344,10.87772,11.23435,11.02463,10.90592,10.79052,10.72406,10.78128,11.0874,10.50678,10.88487,11.06229,10.99303,11.16446,11.12609,11.27118,11.28301,11.1618,10.96909,10.83397,11.00479
"ENSG00000007062",5.783295,5.714682,5.42891,5.81966,5.942347,5.759645,5.824234,5.969731,5.428106,5.212376,6.598803,6.696291,6.609706,6.494627,6.637724,6.502161,6.762404,6.784677,6.3632,6.525419,6.746181
"ENSG00000007080",7.634932,8.486233,8.156687,8.31953,7.627109,7.937064,8.213467,8.404319,8.514065,8.269514,8.4809,8.680782,8.877256,8.206777,8.45911,8.507845,8.414743,8.200308,8.39159,8.44331,7.837574
"ENSG00000007129",8.080928,8.558477,7.06007,7.673808,7.51945,7.029569,7.761818,7.629483,7.881502,7.285813,8.212156,8.076143,6.583313,5.959854,6.469903,5.871448,6.479532,5.974669,6.00971,5.678855,6.026146
"ENSG00000007171",4.792188,4.418893,4.872768,4.89946,4.755974,5.819187,4.555905,4.716084,5.260659,5.426801,4.778779,5.31797,5.268416,5.611097,5.218112,5.085389,5.03816,5.043356,5.412177,5.473334,5.518097
"ENSG00000007174",5.806469,5.681244,5.554063,5.67402,5.817408,5.822117,5.738871,5.940983,5.952944,5.665296,6.070613,5.799657,5.922994,6.644148,6.541608,6.731595,6.720225,6.378968,6.900302,6.415216,6.426058
"ENSG00000007202",12.16351,12.80919,12.48779,12.76299,12.60665,12.25854,12.68401,11.78951,12.51918,12.43715,12.25591,12.54194,13.15132,12.99795,12.57455,12.6877,12.69834,12.64853,12.99276,12.84447,12.7957
"ENSG00000007237",6.67725,7.25835,6.699445,6.098909,6.776464,6.6058,6.39597,6.619579,6.781476,6.530693,6.480145,6.736577,7.055151,7.4137,7.342723,7.396214,7.017124,6.969408,7.216494,7.254624,7.169813
"ENSG00000007255",8.790075,9.346642,8.654769,8.654153,8.871469,8.440052,8.725844,8.925457,9.120685,8.969372,8.431365,8.853247,10.08256,9.900208,9.594009,9.885544,9.980214,9.903058,9.739613,9.62694,10.13891
"ENSG00000007264",7.818989,7.868555,8.116324,7.591068,7.692305,8.701921,7.882158,7.764517,7.695476,7.701958,7.779554,7.711757,8.190748,8.053262,8.30491,8.248342,7.918336,8.297757,7.590102,8.251331,8.352637
"ENSG00000007306",4.687763,4.413389,4.090861,4.377872,4.613182,4.743465,4.595495,4.419648,4.565429,4.431411,4.386484,4.413092,4.986443,4.809557,4.873373,5.202454,5.314573,5.267593,5.419714,5.190437,4.968064
"ENSG00000007312",6.493394,6.622131,7.234366,10.47248,6.712082,7.214025,6.290741,6.987226,6.7463,6.440788,6.77644,5.961426,7.650853,7.662992,7.700955,7.677404,7.276437,7.890041,7.726209,8.086874,8.039371
"ENSG00000007314",4.437015,4.650978,4.581707,4.201054,4.253116,4.805168,4.507216,4.628753,4.084535,4.813462,4.592639,5.050907,5.184525,5.312781,5.116282,5.309241,4.919002,4.971565,5.161556,5.063121,5.245493
"ENSG00000007341",9.097582,9.114422,9.82106,9.30643,9.593401,8.764213,8.548566,8.589549,8.955335,9.07099,9.092365,9.400161,10.30998,10.54535,9.719216,9.872089,10.22413,9.890546,9.619943,9.853369,9.716815
"ENSG00000007350",11.23892,11.08427,11.67955,11.46579,11.30558,11.88797,11.93112,11.38192,11.35095,11.7158,11.21761,11.48468,12.19739,12.47605,12.37061,12.41316,12.4707,12.55766,12.63834,12.40695,12.43919
"ENSG00000007372",3.665743,3.687419,3.621153,3.753574,3.317594,3.529176,3.706242,3.611613,3.60669,3.734492,3.719462,3.755984,4.715901,4.633056,4.784457,4.672486,4.511967,4.635508,4.769555,4.499403,4.558453
"ENSG00000007376",5.972419,6.171487,6.70825,5.814729,5.868225,5.721719,5.788566,6.822113,6.133046,5.845243,6.427649,6.615834,7.043376,7.031377,7.148322,7.427316,7.408542,7.16472,7.401561,7.544676,7.024011
"ENSG00000007392",8.025268,7.852862,8.357701,8.467198,8.274199,8.114402,8.335514,8.218306,7.862523,8.543894,7.802276,7.903202,9.441803,10.24751,9.75789,9.799715,9.557841,9.170998,9.346903,9.317385,9.160668
"ENSG00000007402",3.474323,3.55239,3.670766,3.485065,3.735059,3.63222,3.737518,3.557198,3.792501,3.790087,3.508272,3.509541,4.716458,4.880323,4.859833,4.828221,5.01955,4.811774,4.951083,5.027922,4.688031
"ENSG00000007516",5.853204,5.928956,5.815262,6.691997,5.974324,5.096673,6.088356,6.4082,6.200358,6.13202,6.477204,5.952006,7.537207,7.499948,7.498469,7.721976,7.398849,7.872845,7.637495,7.479309,7.880441
"ENSG00000007545",6.506325,6.975077,6.829274,7.370521,7.294087,6.863695,6.175947,6.342123,6.755939,6.497294,6.239429,7.05514,7.766514,8.347109,7.297172,7.820398,7.931626,7.136364,7.977776,7.661508,8.02903
"ENSG00000007866",6.23089,6.353143,6.002505,6.026618,5.702761,6.635975,6.235448,5.736639,5.804096,6.144549,5.879974,5.916706,6.259682,6.544272,6.265176,6.283814,6.615425,6.440312,6.379185,6.260659,6.577016
"ENSG00000007908",5.046002,4.90416,5.542417,4.89002,5.689506,5.370827,5.531134,5.511953,5.248091,5.391323,5.591391,5.716589,6.052427,6.32533,5.873556,6.47339,6.240644,6.536948,5.971406,6.257521,6.596727
"ENSG00000007933",4.340246,4.322865,4.1352,4.004468,4.022915,4.681103,4.259999,4.33198,4.114405,4.304521,4.274684,4.268194,5.645495,5.654537,5.720922,5.407251,5.454837,5.701027,5.563507,5.528141,5.396824
"ENSG00000007944",13.97533,13.72644,14.37221,13.83142,13.70592,13.97429,12.95149,13.36119,13.68284,14.41176,13.53052,13.54463,14.09993,14.13828,13.7541,13.67241,14.48663,14.25847,13.99079,13.9919,13.6996
"ENSG00000007952",5.812094,5.522338,5.724379,5.684159,5.728128,5.470586,5.50606,5.757398,5.435919,5.518003,6.077512,5.686011,6.33845,6.124987,6.524049,6.46563,6.434412,6.877416,6.837706,6.651689,6.720165
"ENSG00000007968",7.933765,7.763684,8.118043,8.168964,8.062581,7.705001,7.710199,7.221726,8.52702,7.70544,7.763083,8.437675,8.164673,7.209727,7.750897,7.611853,7.720443,7.57577,7.768184,7.974802,8.246274
"ENSG00000008018",13.10978,13.11516,12.95439,12.95836,13.12455,13.15409,12.81326,12.8181,12.80609,13.40069,12.74647,12.76892,12.24451,12.31274,12.29484,12.32884,12.4195,12.23916,12.37619,12.33096,12.14281
"ENSG00000008056",4.674025,4.53923,4.722874,4.16312,4.429952,4.631753,4.405294,4.719954,4.666182,4.545328,4.729573,4.360394,6.122435,6.207211,5.73547,5.718316,5.83527,5.61639,5.669702,6.063576,6.014929
"ENSG00000008083",11.2576,10.99946,11.2531,11.29208,11.33985,11.13902,10.87758,10.79679,11.14365,11.2064,10.92377,11.06405,11.75134,12.01773,11.7094,11.71945,11.69807,11.6508,11.71728,11.73466,11.98853
"ENSG00000008086",7.694693,7.640449,7.413365,7.381597,7.534283,5.54117,6.352866,7.348007,6.921883,7.813406,7.222014,7.135586,8.33655,7.619164,8.200564,8.204798,8.379776,7.76919,8.214196,8.632465,7.80668
"ENSG00000008118",3.30329,3.15117,3.217936,3.113617,3.134499,3.530798,3.344512,3.335715,3.088527,3.286431,3.693502,3.214263,4.661676,4.773354,4.599887,4.670674,5.302378,4.892115,5.100856,4.828764,4.984286
"ENSG00000008128",12.85896,12.85118,12.61299,12.6429,13.03155,13.04756,12.60795,12.65175,12.81864,13.38525,13.18035,13.13106,13.25603,13.70482,13.46126,13.68672,13.34436,13.26081,13.55866,13.68151,13.51295
"ENSG00000008130",12.20032,12.68621,12.66472,12.74721,12.74262,12.38976,12.74837,13.01395,12.98837,12.39349,13.51825,13.24137,12.51763,12.81662,12.96897,13.04085,12.78408,12.7231,12.90993,12.86471,12.3963
"ENSG00000008226",5.334403,6.12849,5.24184,5.132413,5.671786,4.839048,5.176531,5.733119,4.633626,5.019564,4.928123,5.244274,6.711054,6.745049,5.729466,6.348509,6.175658,6.914828,6.706998,7.192008,6.405345
"ENSG00000008256",8.848151,8.70777,10.04224,9.940126,9.385314,8.848875,8.765342,8.621674,9.165959,9.253069,9.34436,8.478595,9.18723,10.30094,10.02536,9.974776,10.30247,9.685575,10.08806,9.705691,9.338436
"ENSG00000008277",4.602043,4.268133,4.197682,4.532294,4.888298,4.610027,4.993192,5.665078,4.6619,4.310883,5.200606,4.388735,6.333965,6.170784,6.181399,6.243637,5.84923,6.023514,6.107131,6.209714,6.181399
"ENSG00000008282",7.802598,7.701953,7.496502,7.148239,7.633051,8.10419,7.923781,7.807076,7.703682,7.51828,6.981721,7.898931,7.605322,8.440215,8.192734,7.783544,8.30259,7.765026,7.88061,7.950884,7.438106
"ENSG00000008283",3.168257,3.048175,3.309929,3.050731,3.209207,3.185028,3.056439,3.209924,3.053647,3.285217,3.014308,3.185155,3.712785,3.714656,3.850015,3.908667,3.70191,3.704923,3.745583,3.718704,3.750154
"ENSG00000008294",10.77821,9.921317,10.5705,10.36076,11.04258,11.18956,10.35666,10.20482,9.793823,10.91968,10.00134,9.581832,12.21454,12.27871,12.12199,11.9606,12.23213,12.18999,12.31618,12.4003,12.64846
"ENSG00000008300",4.119846,4.216583,4.625344,4.279882,4.057822,5.205639,4.275968,4.524146,4.144718,4.512393,4.077239,4.545575,5.609027,5.312912,5.870615,5.775771,5.445048,5.870385,5.729427,5.851161,6.37081
"ENSG00000008311",7.547476,7.165509,8.051465,8.38102,7.342676,7.510318,7.777369,6.80279,7.588939,8.331808,7.782605,7.285882,8.470605,8.78801,8.133042,8.244589,8.326093,9.003701,8.335209,8.685537,11.12147
"ENSG00000008324",11.57834,11.2833,11.06808,10.90153,10.85912,11.27056,10.78228,10.79523,11.42106,11.3023,10.70623,10.62714,10.59308,10.01886,10.32982,10.44295,10.1419,9.897946,10.39603,10.18977,9.244413
"ENSG00000008382",7.185457,7.332567,7.408604,7.305782,7.177265,7.131972,7.611527,7.31686,7.038694,7.250529,7.086315,7.458043,7.841043,7.434106,7.41529,7.391518,7.545966,7.21653,7.45839,7.258374,7.224761
"ENSG00000008394",8.936972,10.126,7.706141,7.331797,8.511108,6.749864,9.531893,9.205793,8.614534,7.512887,10.06129,10.42886,9.139097,7.429064,8.233562,7.85802,8.54839,7.003102,7.571059,7.158202,6.796171
"ENSG00000008405",5.964904,5.725011,5.707111,5.786482,6.620428,5.462959,5.992204,5.548019,6.000545,5.736918,5.30291,5.700514,6.982553,7.375243,6.656916,6.74024,6.599276,6.916257,6.916257,7.04853,6.242975
"ENSG00000008438",13.17927,14.49949,12.71822,12.49638,13.0676,10.87688,13.4591,13.17196,14.01783,10.43371,13.81015,13.50095,9.193475,6.636515,10.05841,7.484712,11.18889,10.11455,7.862743,6.7997,6.523915
"ENSG00000008513",12.72616,12.32432,12.59229,12.96994,13.14117,13.31279,12.99735,13.07608,12.44532,12.56639,13.63439,13.14266,12.87141,13.62715,12.92166,12.89756,13.00401,13.1129,13.13651,12.96033,13.58087
"ENSG00000008516",13.39584,13.34681,14.04391,13.88881,13.69672,13.09974,11.54666,13.28892,14.06005,13.69104,13.79392,13.80626,12.63526,12.88248,13.62673,13.24244,12.9476,12.73056,13.01646,13.03548,12.97262
"ENSG00000008517",10.82419,9.529201,10.20054,10.40415,11.18071,11.1112,10.01784,11.17995,11.06978,10.28593,10.40683,10.00891,9.721772,9.718982,9.646026,9.491241,9.437387,9.72254,9.265477,9.745714,9.963323
"ENSG00000008735",4.183886,4.356367,4.187812,4.223096,4.180351,4.218011,4.207358,4.323493,3.921056,3.992479,4.082724,4.083789,5.233936,5.286738,5.677,5.184652,5.453485,5.589761,5.578829,5.33939,5.349083
"ENSG00000008838",9.335086,9.45008,8.956678,9.848909,9.10261,8.744647,9.303584,9.735904,9.950724,9.280695,10.16994,10.19598,9.285849,9.225782,9.490091,9.553543,9.200058,9.531404,9.118073,8.945051,9.093018
"ENSG00000008853",9.747243,9.160725,9.975208,10.12146,10.05375,9.583516,9.970216,9.448997,10.79123,9.442814,9.939336,10.57603,9.969544,9.793777,9.418235,9.804904,9.848509,9.403288,9.683429,9.565857,9.734826
"ENSG00000008869",11.81015,11.37541,11.91268,11.98847,12.18626,12.19804,11.8354,11.64833,12.10061,11.8618,11.99283,12.11063,12.98063,13.27614,13.15739,13.15285,12.98375,12.5717,13.40245,13.29993,13.40332
"ENSG00000008952",13.11122,13.13242,13.13691,13.1709,12.9131,12.83727,13.26387,12.99922,12.79247,12.88192,12.64053,12.91008,11.71611,11.59242,11.63035,11.7495,11.97709,11.72441,11.58301,11.66218,11.66473
"ENSG00000008988",17.22254,17.25389,17.13799,17.2879,17.31688,17.13915,17.10926,17.19634,17.15908,17.09286,17.03416,17.06595,17.23526,16.96579,17.17786,17.16584,17.09928,17.10508,17.01022,16.98393,17.00551
"ENSG00000009307",12.95747,12.89485,12.86491,12.84495,12.95073,13.20157,12.64242,12.94604,12.92262,13.35533,12.59964,12.72093,13.67845,13.5657,13.60604,13.61415,13.58011,13.51375,13.77561,13.74671,13.68133
"ENSG00000009335",7.05681,6.949347,6.611513,6.555915,6.883085,6.9958,7.244669,6.928233,7.323797,6.881063,7.364815,6.757691,7.560416,7.639996,7.579133,7.607605,7.878203,7.397941,7.652046,7.699382,7.42112
"ENSG00000009694",3.285469,2.850537,3.377981,3.677502,3.216808,3.316867,3.340619,3.475454,3.374167,3.581421,3.22662,3.162384,4.770436,4.66037,4.65723,4.900746,4.444243,5.891368,4.607539,4.66307,5.202255
"ENSG00000009709",4.322973,4.991743,4.174013,4.522225,4.451588,4.383754,4.605675,4.719897,4.7934,3.845371,4.886608,4.259788,5.972958,5.841184,6.170625,6.258171,6.046359,6.005126,6.166103,6.212329,5.960103
"ENSG00000009724",4.481368,4.6053,4.688827,5.036519,4.717528,5.084883,4.566463,4.579499,4.651161,4.748322,4.638534,4.507613,5.246859,5.280275,5.374106,5.64082,5.18778,5.311962,5.112905,5.424212,5.360584
"ENSG00000009765",4.539421,4.912877,4.937655,4.800604,4.602478,4.799891,4.709979,5.395404,4.57759,5.532477,4.705854,4.516616,5.164603,5.532386,5.549195,5.930108,5.919318,6.094255,5.604949,5.957588,5.53532
"ENSG00000009780",6.854274,6.748971,7.048734,7.010968,6.574015,6.2612,6.283338,6.737302,6.699936,6.918013,6.401664,6.935487,8.540961,8.126764,7.732112,7.846792,7.928071,8.167871,8.222463,8.058989,7.653739
"ENSG00000009790",13.09253,12.53118,13.07276,13.13741,13.32676,13.14476,13.64885,13.26879,12.82944,12.93154,12.75163,12.45577,13.06015,12.77956,12.83894,13.04902,12.66826,12.80191,12.85567,13.08587,12.90045
"ENSG00000009830",7.292301,7.191614,7.261126,7.486955,6.799118,7.215714,7.861508,7.552743,7.272285,7.312403,7.838746,7.290676,7.76094,8.448099,8.295697,8.056106,8.174241,8.24106,8.266236,8.376466,8.246994
"ENSG00000009950",6.876828,6.534957,6.801771,6.511872,6.713098,6.745081,6.326554,6.580534,6.73318,6.794622,6.845168,6.613429,6.431166,6.748137,6.453601,6.344492,6.453601,6.509216,6.362442,6.151029,6.907999
"ENSG00000009954",9.076843,9.265955,9.200224,9.219052,9.401387,9.336154,9.370994,9.404059,9.112934,9.199722,9.105688,9.177568,10.23594,10.40391,10.29258,10.28725,10.24495,10.11872,10.32488,10.28451,10.13854
"ENSG00000010017",13.58924,13.71899,13.78477,13.79709,13.75507,13.43948,14.01521,13.74913,13.47779,13.70759,13.51689,13.54404,13.76794,13.81494,14.01856,13.90835,14.10766,13.92248,14.15096,13.98048,14.11131
"ENSG00000010030",5.867147,5.780162,5.613743,5.964438,5.963067,6.12456,5.684191,6.87112,5.678835,5.657933,6.181435,6.25087,6.417523,6.000163,6.126726,6.113883,5.97158,6.263731,6.303105,5.744491,6.035784
"ENSG00000010072",10.84407,10.27785,10.66321,10.37111,10.83433,10.65786,10.41667,10.72629,10.28574,10.9708,10.46984,9.788953,10.80635,10.46971,10.94602,11.09986,10.91987,10.74401,10.23152,10.29422,9.987659
"ENSG00000010165",10.00498,9.626568,9.841145,9.523299,9.953671,9.876392,9.504172,9.480466,10.05777,10.13774,9.624132,10.06767,9.931682,9.696246,9.533296,9.62257,8.907884,9.162963,10.01991,9.817034,9.739017
"ENSG00000010244",14.85911,15.16884,15.17672,15.11365,15.22695,15.3461,14.66554,14.59614,14.26829,15.22523,14.07116,14.09856,15.3494,15.50906,15.28207,15.30759,15.16679,15.29689,15.40738,15.53885,15.59348
"ENSG00000010256",8.074884,8.304989,7.730319,7.745124,8.265118,7.384207,7.232984,6.982512,6.956825,6.924051,7.119474,7.264196,8.235141,7.800746,8.306864,8.118469,8.108863,7.758479,7.87185,7.795609,7.244107
"ENSG00000010270",10.47355,10.46187,10.39983,9.883257,10.28255,10.13165,10.38569,10.3527,10.25155,10.63482,10.283,10.52693,10.31424,9.973473,9.876793,10.00269,10.03281,10.00161,10.03276,9.812487,10.3587
"ENSG00000010278",12.29867,11.66627,12.90777,12.59631,11.5846,11.73743,11.45246,11.50224,11.72098,12.17299,11.33504,11.58828,11.70282,11.73952,12.25955,12.15653,12.02008,11.88672,11.92003,11.9312,11.57614
"ENSG00000010282",4.395799,4.385292,4.025524,4.139191,4.183393,4.338108,4.332151,4.137249,4.235411,4.157727,4.135984,4.357347,5.75423,5.607534,5.550761,5.733709,5.66649,6.060578,5.676181,5.925687,5.398314
"ENSG00000010292",8.226079,7.989233,8.271028,7.860447,8.255497,7.739247,8.081956,8.24674,8.167595,8.055425,7.81699,8.438493,8.935471,8.753231,8.839645,9.067963,8.76873,8.360754,9.166544,9.328754,8.519464
"ENSG00000010295",7.545089,7.278372,7.184357,7.650311,7.61592,7.257095,7.183981,7.889508,7.808121,7.617148,8.113151,7.99741,7.741009,7.877921,7.840371,7.973834,7.481785,7.789799,8.019241,7.828324,7.255618
"ENSG00000010310",4.184433,4.724912,4.522273,4.627874,4.480114,4.538204,4.249126,4.770731,4.335948,4.842766,4.183553,4.32473,5.471246,5.26495,5.230537,5.697757,5.337132,5.32892,5.464182,4.989507,5.506516
"ENSG00000010318",7.854321,7.575339,7.102054,7.541255,7.289015,7.907474,7.577082,7.943536,6.966189,7.300058,7.141715,7.012163,7.140584,7.442374,7.503145,7.524525,7.212124,7.60832,7.432485,7.272974,7.672397
"ENSG00000010322",8.416431,7.751566,7.873676,8.290741,7.959512,7.415288,8.307519,7.66637,8.187497,7.841146,8.563745,8.141863,8.739227,8.683327,8.853468,9.043154,8.714848,8.756327,8.442035,8.223312,8.674669
"ENSG00000010327",5.877255,6.042916,5.694834,5.690621,6.107379,6.060948,6.258193,6.076599,5.957318,5.876634,5.829078,5.765335,7.339297,7.072433,7.087638,6.971097,6.894562,7.126742,7.244402,7.214303,7.092801
"ENSG00000010361",7.035803,7.696297,6.446129,6.77265,7.120096,6.132426,6.021476,6.337124,7.146492,6.490979,7.1828,6.88053,6.578608,7.046103,6.890067,7.375443,6.842616,6.615661,6.932139,7.179408,7.396304
"ENSG00000010404",12.73902,12.26273,12.86574,12.67723,12.69214,12.73836,12.54791,12.57306,12.72933,12.74163,12.62999,12.64741,13.03175,13.52531,13.40206,13.20915,13.3751,13.12579,13.25748,13.04068,13.07342
"ENSG00000010438",13.21017,12.20225,11.06237,9.796809,13.18328,13.07324,12.38183,11.75772,12.65209,12.21826,11.69754,12.32902,11.31885,11.40059,10.32975,10.62284,12.58604,12.24064,10.7574,10.89638,12.55863
"ENSG00000010539",7.467463,7.460893,7.723616,7.315898,7.995719,7.357062,7.345141,7.025159,7.528798,7.394737,7.423093,6.377222,7.452497,7.668297,7.914353,7.989699,8.61807,8.15531,7.800909,7.452596,7.624151
"ENSG00000010610",5.112236,5.030621,4.873713,4.639422,4.40988,4.659655,5.056498,4.868383,5.648115,4.250279,4.491208,4.904027,4.944565,4.460217,4.571163,4.237661,4.653904,4.703923,4.960679,4.096399,4.751179
"ENSG00000010626",6.168273,6.480782,6.807951,6.385992,6.882915,7.222415,6.132019,6.605518,7.141768,6.806923,6.527485,6.132089,7.776386,6.949714,7.722145,7.842178,7.202544,7.135943,7.434516,7.761334,8.104146
"ENSG00000010671",11.90597,11.77119,12.36993,12.11389,12.22092,11.82002,11.62131,11.60893,11.60027,12.11482,11.62409,11.1916,13.46595,13.37867,13.60664,13.613,13.10951,13.07525,13.69841,13.62623,13.44922
"ENSG00000010704",4.103065,4.093224,4.136642,4.648638,4.230037,4.279781,4.181772,4.34351,3.884471,4.130832,4.304367,4.079705,5.013645,4.76016,4.990341,4.995991,4.840383,5.028044,4.928678,4.995338,4.999941
"ENSG00000010810",8.817717,8.779822,8.648785,8.975663,9.223062,8.623586,7.021207,8.089866,7.382701,8.64881,7.573003,7.876392,9.170344,8.028905,9.487455,9.702768,9.088286,8.951864,8.576894,8.087883,8.588113
"ENSG00000010818",4.382504,3.626269,4.385146,5.886765,3.767241,4.02362,3.909134,5.332233,4.055072,3.599886,4.148888,3.957482,4.757228,4.836804,4.959277,4.125952,4.953575,4.8243,4.745387,5.055714,4.989414
"ENSG00000010932",4.704611,3.945253,4.227386,4.29077,4.396097,4.237946,4.069614,4.170904,4.475414,4.293363,4.526526,3.891644,6.011569,6.670448,5.343746,5.624876,5.828969,5.946751,6.135626,6.06192,5.718354
"ENSG00000011007",14.36174,13.94172,14.47416,14.08996,14.0523,14.05943,15.00965,14.44339,14.51163,14.34662,14.60571,14.24287,12.72699,12.97236,13.4898,13.40923,13.4569,12.47852,12.80453,12.63192,12.02634
"ENSG00000011009",11.80052,12.07652,12.22499,11.82864,11.74595,11.75922,10.82261,11.54925,12.2112,11.84411,12.06749,12.12876,11.53591,11.25475,11.61452,11.64333,11.19789,10.93561,11.17797,11.19037,11.36428
